time,symbol,price,Last digit
1786201200,R_100,603.53,3
1786201202,R_100,603.46,6
1786201204,R_100,603.56,6
1786201206,R_100,603.37,7
1786201208,R_100,603.5,0
1786201210,R_100,603.59,9
1786201212,R_100,603.62,2
1786201214,R_100,603.56,6
1786201216,R_100,603.58,8
1786201218,R_100,603.68,8
1786201220,R_100,603.96,6
1786201222,R_100,604.02,2
1786201224,R_100,604.36,6
1786201226,R_100,604.53,3
1786201228,R_100,604.94,4
1786201230,R_100,604.83,3
1786201232,R_100,604.85,5
1786201234,R_100,604.82,2
1786201236,R_100,604.67,7
1786201238,R_100,604.33,3
1786201240,R_100,604.31,1
1786201242,R_100,604.45,5
1786201244,R_100,604.13,3
1786201246,R_100,604.37,7
1786201248,R_100,604.41,1
1786201250,R_100,604.38,8
1786201252,R_100,604.63,3
1786201254,R_100,604.78,8
1786201256,R_100,605.1,0
1786201258,R_100,605.17,7
1786201260,R_100,605.13,3
1786201262,R_100,605.32,2
1786201264,R_100,605.12,2
1786201266,R_100,605.55,5
1786201268,R_100,605.61,1
1786201270,R_100,605.37,7
1786201272,R_100,605.2,0
1786201274,R_100,605.11,1
1786201276,R_100,605.05,5
1786201278,R_100,604.97,7
1786201280,R_100,604.89,9
1786201282,R_100,604.85,5
1786201284,R_100,604.87,7
1786201286,R_100,605.12,2
1786201288,R_100,604.89,9
1786201290,R_100,604.85,5
1786201292,R_100,604.89,9
1786201294,R_100,604.79,9
1786201296,R_100,604.51,1
1786201298,R_100,604.85,5
1786201300,R_100,604.78,8
1786201302,R_100,604.6,0
1786201304,R_100,604.82,2
1786201306,R_100,604.84,4
1786201308,R_100,604.98,8
1786201310,R_100,605.08,8
1786201312,R_100,605.18,8
1786201314,R_100,604.98,8
1786201316,R_100,605.02,2
1786201318,R_100,605.44,4
1786201320,R_100,605.41,1
1786201322,R_100,605.18,8
1786201324,R_100,605.21,1
1786201326,R_100,605.34,4
1786201328,R_100,605.5,0
1786201330,R_100,605.54,4
1786201332,R_100,605.55,5
1786201334,R_100,605.47,7
1786201336,R_100,605.69,9
1786201338,R_100,605.88,8
1786201340,R_100,606.02,2
1786201342,R_100,606.0,0
1786201344,R_100,606.09,9
1786201346,R_100,606.12,2
1786201348,R_100,606.24,4
1786201350,R_100,605.9,0
1786201352,R_100,606.07,7
1786201354,R_100,606.31,1
1786201356,R_100,606.37,7
1786201358,R_100,606.42,2
1786201360,R_100,606.37,7
1786201362,R_100,606.5,0
1786201364,R_100,606.41,1
1786201366,R_100,606.39,9
1786201368,R_100,606.53,3
1786201370,R_100,606.51,1
1786201372,R_100,606.79,9
1786201374,R_100,606.79,9
1786201376,R_100,606.75,5
1786201378,R_100,606.73,3
1786201380,R_100,606.74,4
1786201382,R_100,606.78,8
1786201384,R_100,606.73,3
1786201386,R_100,606.69,9
1786201388,R_100,606.9,0
1786201390,R_100,607.04,4
1786201392,R_100,607.12,2
1786201394,R_100,607.14,4
1786201396,R_100,607.18,8
1786201398,R_100,607.2,0
1786201400,R_100,607.18,8
1786201402,R_100,607.13,3
1786201404,R_100,607.05,5
1786201406,R_100,606.93,3
1786201408,R_100,606.96,6
1786201410,R_100,607.0,0
1786201412,R_100,606.96,6
1786201414,R_100,606.83,3
1786201416,R_100,606.9,0
1786201418,R_100,606.74,4
1786201420,R_100,606.66,6
1786201422,R_100,606.79,9
1786201424,R_100,606.85,5
1786201426,R_100,606.74,4
1786201428,R_100,606.46,6
1786201430,R_100,606.31,1
1786201432,R_100,606.42,2
1786201434,R_100,606.67,7
1786201436,R_100,606.73,3
1786201438,R_100,606.64,4
1786201440,R_100,606.71,1
1786201442,R_100,606.43,3
1786201444,R_100,606.52,2
1786201446,R_100,606.3,0
1786201448,R_100,606.29,9
1786201450,R_100,606.2,0
1786201452,R_100,606.11,1
1786201454,R_100,606.24,4
1786201456,R_100,606.24,4
1786201458,R_100,606.26,6
1786201460,R_100,606.41,1
1786201462,R_100,606.35,5
1786201464,R_100,606.37,7
1786201466,R_100,606.6,0
1786201468,R_100,606.59,9
1786201470,R_100,606.65,5
1786201472,R_100,606.8,0
1786201474,R_100,606.85,5
1786201476,R_100,607.02,2
1786201478,R_100,607.06,6
1786201480,R_100,607.29,9
1786201482,R_100,607.22,2
1786201484,R_100,607.15,5
1786201486,R_100,607.18,8
1786201488,R_100,607.34,4
1786201490,R_100,607.47,7
1786201492,R_100,607.07,7
1786201494,R_100,607.14,4
1786201496,R_100,607.27,7
1786201498,R_100,607.6,0
1786201500,R_100,607.78,8
1786201502,R_100,607.72,2
1786201504,R_100,607.69,9
1786201506,R_100,607.48,8
1786201508,R_100,607.41,1
1786201510,R_100,607.32,2
1786201512,R_100,607.07,7
1786201514,R_100,606.98,8
1786201516,R_100,607.07,7
1786201518,R_100,607.21,1
1786201520,R_100,607.41,1
1786201522,R_100,607.45,5
1786201524,R_100,607.45,5
1786201526,R_100,607.23,3
1786201528,R_100,607.07,7
1786201530,R_100,606.96,6
1786201532,R_100,606.93,3
1786201534,R_100,606.85,5
1786201536,R_100,606.98,8
1786201538,R_100,607.18,8
1786201540,R_100,607.12,2
1786201542,R_100,606.96,6
1786201544,R_100,606.93,3
1786201546,R_100,607.35,5
1786201548,R_100,607.61,1
1786201550,R_100,607.56,6
1786201552,R_100,607.93,3
1786201554,R_100,608.01,1
1786201556,R_100,608.06,6
1786201558,R_100,608.26,6
1786201560,R_100,608.25,5
1786201562,R_100,608.16,6
1786201564,R_100,608.07,7
1786201566,R_100,608.08,8
1786201568,R_100,607.99,9
1786201570,R_100,608.14,4
1786201572,R_100,608.12,2
1786201574,R_100,608.14,4
1786201576,R_100,608.06,6
1786201578,R_100,608.05,5
1786201580,R_100,608.03,3
1786201582,R_100,608.09,9
1786201584,R_100,608.18,8
1786201586,R_100,608.14,4
1786201588,R_100,608.0,0
1786201590,R_100,608.15,5
1786201592,R_100,608.04,4
1786201594,R_100,608.27,7
1786201596,R_100,608.26,6
1786201598,R_100,608.18,8
1786201600,R_100,608.46,6
1786201602,R_100,608.52,2
1786201604,R_100,608.54,4
1786201606,R_100,608.73,3
1786201608,R_100,608.86,6
1786201610,R_100,608.73,3
1786201612,R_100,608.88,8
1786201614,R_100,609.07,7
1786201616,R_100,609.13,3
1786201618,R_100,609.11,1
1786201620,R_100,609.14,4
1786201622,R_100,609.05,5
1786201624,R_100,609.06,6
1786201626,R_100,608.93,3
1786201628,R_100,608.96,6
1786201630,R_100,609.11,1
1786201632,R_100,609.23,3
1786201634,R_100,609.42,2
1786201636,R_100,609.3,0
1786201638,R_100,609.33,3
1786201640,R_100,609.38,8
1786201642,R_100,609.38,8
1786201644,R_100,609.35,5
1786201646,R_100,609.68,8
1786201648,R_100,609.86,6
1786201650,R_100,610.15,5
1786201652,R_100,610.17,7
1786201654,R_100,610.06,6
1786201656,R_100,610.06,6
1786201658,R_100,610.04,4
1786201660,R_100,610.11,1
1786201662,R_100,610.27,7
1786201664,R_100,610.13,3
1786201666,R_100,610.4,0
1786201668,R_100,610.04,4
1786201670,R_100,610.24,4
1786201672,R_100,610.3,0
1786201674,R_100,610.2,0
1786201676,R_100,609.88,8
1786201678,R_100,609.86,6
1786201680,R_100,609.87,7
1786201682,R_100,610.08,8
1786201684,R_100,610.26,6
1786201686,R_100,610.02,2
1786201688,R_100,610.08,8
1786201690,R_100,610.07,7
1786201692,R_100,610.28,8
1786201694,R_100,610.39,9
1786201696,R_100,610.43,3
1786201698,R_100,610.5,0
1786201700,R_100,610.46,6
1786201702,R_100,610.47,7
1786201704,R_100,610.5,0
1786201706,R_100,610.21,1
1786201708,R_100,610.27,7
1786201710,R_100,610.23,3
1786201712,R_100,610.17,7
1786201714,R_100,610.01,1
1786201716,R_100,610.15,5
1786201718,R_100,609.92,2
1786201720,R_100,609.76,6
1786201722,R_100,609.75,5
1786201724,R_100,609.6,0
1786201726,R_100,609.62,2
1786201728,R_100,609.79,9
1786201730,R_100,609.89,9
1786201732,R_100,609.75,5
1786201734,R_100,609.86,6
1786201736,R_100,609.98,8
1786201738,R_100,610.0,0
1786201740,R_100,610.21,1
1786201742,R_100,610.2,0
1786201744,R_100,610.27,7
1786201746,R_100,610.11,1
1786201748,R_100,610.27,7
1786201750,R_100,610.28,8
1786201752,R_100,610.11,1
1786201754,R_100,610.05,5
1786201756,R_100,609.81,1
1786201758,R_100,609.9,0
1786201760,R_100,609.83,3
1786201762,R_100,609.74,4
1786201764,R_100,609.76,6
1786201766,R_100,609.44,4
1786201768,R_100,609.48,8
1786201770,R_100,609.29,9
1786201772,R_100,609.32,2
1786201774,R_100,609.43,3
1786201776,R_100,609.52,2
1786201778,R_100,609.07,7
1786201780,R_100,608.96,6
1786201782,R_100,608.97,7
1786201784,R_100,609.06,6
1786201786,R_100,609.11,1
1786201788,R_100,609.02,2
1786201790,R_100,609.09,9
1786201792,R_100,609.04,4
1786201794,R_100,609.3,0
1786201796,R_100,609.22,2
1786201798,R_100,609.42,2
1786201800,R_100,609.35,5
1786201802,R_100,609.78,8
1786201804,R_100,609.3,0
1786201806,R_100,609.37,7
1786201808,R_100,609.3,0
1786201810,R_100,609.39,9
1786201812,R_100,609.21,1
1786201814,R_100,609.56,6
1786201816,R_100,609.73,3
1786201818,R_100,609.7,0
1786201820,R_100,609.64,4
1786201822,R_100,609.67,7
1786201824,R_100,609.54,4
1786201826,R_100,609.62,2
1786201828,R_100,609.69,9
1786201830,R_100,609.71,1
1786201832,R_100,609.8,0
1786201834,R_100,610.03,3
1786201836,R_100,609.86,6
1786201838,R_100,609.93,3
1786201840,R_100,609.81,1
1786201842,R_100,609.7,0
1786201844,R_100,609.81,1
1786201846,R_100,609.86,6
1786201848,R_100,609.69,9
1786201850,R_100,609.76,6
1786201852,R_100,609.81,1
1786201854,R_100,609.66,6
1786201856,R_100,609.6,0
1786201858,R_100,609.62,2
1786201860,R_100,609.55,5
1786201862,R_100,609.4,0
1786201864,R_100,609.19,9
1786201866,R_100,609.39,9
1786201868,R_100,609.23,3
1786201870,R_100,609.18,8
1786201872,R_100,609.34,4
1786201874,R_100,609.21,1
1786201876,R_100,609.18,8
1786201878,R_100,609.12,2
1786201880,R_100,609.38,8
1786201882,R_100,609.21,1
1786201884,R_100,609.22,2
1786201886,R_100,609.22,2
1786201888,R_100,609.25,5
1786201890,R_100,609.22,2
1786201892,R_100,609.21,1
1786201894,R_100,609.29,9
1786201896,R_100,609.16,6
1786201898,R_100,609.08,8
1786201900,R_100,609.18,8
1786201902,R_100,609.16,6
1786201904,R_100,609.09,9
1786201906,R_100,609.07,7
1786201908,R_100,609.18,8
1786201910,R_100,608.83,3
1786201912,R_100,608.92,2
1786201914,R_100,608.75,5
1786201916,R_100,608.92,2
1786201918,R_100,608.86,6
1786201920,R_100,608.65,5
1786201922,R_100,608.68,8
1786201924,R_100,608.47,7
1786201926,R_100,608.43,3
1786201928,R_100,608.6,0
1786201930,R_100,608.78,8
1786201932,R_100,608.46,6
1786201934,R_100,608.66,6
1786201936,R_100,608.66,6
1786201938,R_100,608.96,6
1786201940,R_100,608.96,6
1786201942,R_100,608.78,8
1786201944,R_100,609.03,3
1786201946,R_100,609.0,0
1786201948,R_100,608.93,3
1786201950,R_100,608.9,0
1786201952,R_100,608.45,5
1786201954,R_100,608.32,2
1786201956,R_100,608.27,7
1786201958,R_100,608.18,8
1786201960,R_100,608.27,7
1786201962,R_100,608.34,4
1786201964,R_100,608.38,8
1786201966,R_100,608.51,1
1786201968,R_100,608.29,9
1786201970,R_100,608.12,2
1786201972,R_100,608.22,2
1786201974,R_100,608.31,1
1786201976,R_100,608.41,1
1786201978,R_100,608.45,5
1786201980,R_100,608.44,4
1786201982,R_100,608.27,7
1786201984,R_100,608.05,5
1786201986,R_100,607.98,8
1786201988,R_100,607.87,7
1786201990,R_100,607.91,1
1786201992,R_100,608.03,3
1786201994,R_100,608.23,3
1786201996,R_100,608.18,8
1786201998,R_100,608.2,0
1786202000,R_100,608.11,1
1786202002,R_100,608.0,0
1786202004,R_100,608.02,2
1786202006,R_100,608.07,7
1786202008,R_100,608.25,5
1786202010,R_100,608.42,2
1786202012,R_100,608.42,2
1786202014,R_100,608.52,2
1786202016,R_100,608.89,9
1786202018,R_100,608.81,1
1786202020,R_100,608.69,9
1786202022,R_100,608.92,2
1786202024,R_100,609.11,1
1786202026,R_100,609.03,3
1786202028,R_100,608.88,8
1786202030,R_100,608.71,1
1786202032,R_100,608.85,5
1786202034,R_100,608.96,6
1786202036,R_100,608.8,0
1786202038,R_100,608.61,1
1786202040,R_100,608.65,5
1786202042,R_100,608.76,6
1786202044,R_100,609.09,9
1786202046,R_100,609.05,5
1786202048,R_100,608.85,5
1786202050,R_100,608.72,2
1786202052,R_100,608.8,0
1786202054,R_100,608.77,7
1786202056,R_100,608.9,0
1786202058,R_100,608.97,7
1786202060,R_100,609.08,8
1786202062,R_100,609.07,7
1786202064,R_100,608.91,1
1786202066,R_100,608.78,8
1786202068,R_100,609.01,1
1786202070,R_100,609.04,4
1786202072,R_100,609.48,8
1786202074,R_100,609.53,3
1786202076,R_100,609.46,6
1786202078,R_100,609.19,9
1786202080,R_100,609.02,2
1786202082,R_100,608.87,7
1786202084,R_100,608.62,2
1786202086,R_100,608.58,8
1786202088,R_100,608.48,8
1786202090,R_100,608.44,4
1786202092,R_100,608.26,6
1786202094,R_100,608.26,6
1786202096,R_100,608.2,0
1786202098,R_100,608.12,2
1786202100,R_100,608.22,2
1786202102,R_100,608.22,2
1786202104,R_100,608.11,1
1786202106,R_100,607.91,1
1786202108,R_100,607.95,5
1786202110,R_100,608.0,0
1786202112,R_100,608.09,9
1786202114,R_100,608.06,6
1786202116,R_100,608.28,8
1786202118,R_100,608.16,6
1786202120,R_100,608.05,5
1786202122,R_100,608.19,9
1786202124,R_100,608.42,2
1786202126,R_100,608.48,8
1786202128,R_100,608.35,5
1786202130,R_100,608.15,5
1786202132,R_100,608.36,6
1786202134,R_100,608.15,5
1786202136,R_100,608.23,3
1786202138,R_100,608.01,1
1786202140,R_100,608.21,1
1786202142,R_100,608.05,5
1786202144,R_100,608.0,0
1786202146,R_100,608.2,0
1786202148,R_100,608.06,6
1786202150,R_100,607.87,7
1786202152,R_100,607.92,2
1786202154,R_100,607.96,6
1786202156,R_100,607.97,7
1786202158,R_100,607.84,4
1786202160,R_100,607.99,9
1786202162,R_100,608.14,4
1786202164,R_100,608.27,7
1786202166,R_100,608.01,1
1786202168,R_100,608.0,0
1786202170,R_100,607.7,0
1786202172,R_100,607.79,9
1786202174,R_100,607.83,3
1786202176,R_100,607.57,7
1786202178,R_100,607.44,4
1786202180,R_100,607.2,0
1786202182,R_100,607.03,3
1786202184,R_100,607.11,1
1786202186,R_100,607.02,2
1786202188,R_100,607.03,3
1786202190,R_100,606.91,1
1786202192,R_100,606.97,7
1786202194,R_100,607.09,9
1786202196,R_100,607.11,1
1786202198,R_100,607.17,7
1786202200,R_100,607.2,0
1786202202,R_100,607.33,3
1786202204,R_100,607.15,5
1786202206,R_100,606.83,3
1786202208,R_100,606.67,7
1786202210,R_100,606.57,7
1786202212,R_100,606.41,1
1786202214,R_100,606.18,8
1786202216,R_100,605.81,1
1786202218,R_100,605.69,9
1786202220,R_100,605.46,6
1786202222,R_100,605.59,9
1786202224,R_100,605.75,5
1786202226,R_100,605.64,4
1786202228,R_100,605.59,9
1786202230,R_100,605.48,8
1786202232,R_100,605.27,7
1786202234,R_100,605.35,5
1786202236,R_100,605.35,5
1786202238,R_100,605.1,0
1786202240,R_100,605.48,8
1786202242,R_100,605.56,6
1786202244,R_100,605.48,8
1786202246,R_100,605.52,2
1786202248,R_100,605.65,5
1786202250,R_100,605.41,1
1786202252,R_100,605.75,5
1786202254,R_100,605.63,3
1786202256,R_100,605.7,0
1786202258,R_100,605.79,9
1786202260,R_100,605.7,0
1786202262,R_100,605.75,5
1786202264,R_100,605.48,8
1786202266,R_100,605.51,1
1786202268,R_100,605.47,7
1786202270,R_100,605.46,6
1786202272,R_100,605.27,7
1786202274,R_100,605.51,1
1786202276,R_100,605.5,0
1786202278,R_100,605.45,5
1786202280,R_100,605.28,8
1786202282,R_100,605.42,2
1786202284,R_100,605.49,9
1786202286,R_100,605.65,5
1786202288,R_100,605.64,4
1786202290,R_100,605.68,8
1786202292,R_100,605.44,4
1786202294,R_100,605.37,7
1786202296,R_100,605.4,0
1786202298,R_100,605.46,6
1786202300,R_100,605.71,1
1786202302,R_100,605.6,0
1786202304,R_100,605.54,4
1786202306,R_100,605.73,3
1786202308,R_100,605.85,5
1786202310,R_100,606.0,0
1786202312,R_100,606.12,2
1786202314,R_100,606.09,9
1786202316,R_100,605.9,0
1786202318,R_100,605.96,6
1786202320,R_100,606.09,9
1786202322,R_100,606.38,8
1786202324,R_100,606.37,7
1786202326,R_100,606.11,1
1786202328,R_100,606.1,0
1786202330,R_100,605.97,7
1786202332,R_100,605.78,8
1786202334,R_100,605.97,7
1786202336,R_100,606.06,6
1786202338,R_100,606.13,3
1786202340,R_100,606.27,7
1786202342,R_100,606.28,8
1786202344,R_100,606.23,3
1786202346,R_100,606.27,7
1786202348,R_100,606.4,0
1786202350,R_100,606.29,9
1786202352,R_100,606.17,7
1786202354,R_100,606.14,4
1786202356,R_100,605.83,3
1786202358,R_100,605.56,6
1786202360,R_100,605.37,7
1786202362,R_100,605.41,1
1786202364,R_100,605.39,9
1786202366,R_100,605.33,3
1786202368,R_100,605.4,0
1786202370,R_100,605.61,1
1786202372,R_100,605.58,8
1786202374,R_100,605.72,2
1786202376,R_100,606.13,3
1786202378,R_100,606.27,7
1786202380,R_100,606.1,0
1786202382,R_100,605.9,0
1786202384,R_100,605.99,9
1786202386,R_100,605.96,6
1786202388,R_100,605.91,1
1786202390,R_100,606.06,6
1786202392,R_100,606.1,0
1786202394,R_100,606.09,9
1786202396,R_100,606.1,0
1786202398,R_100,605.88,8
1786202400,R_100,605.63,3
1786202402,R_100,605.75,5
1786202404,R_100,605.71,1
1786202406,R_100,605.69,9
1786202408,R_100,605.75,5
1786202410,R_100,605.76,6
1786202412,R_100,605.64,4
1786202414,R_100,605.88,8
1786202416,R_100,605.81,1
1786202418,R_100,605.86,6
1786202420,R_100,605.99,9
1786202422,R_100,605.8,0
1786202424,R_100,605.91,1
1786202426,R_100,605.99,9
1786202428,R_100,606.07,7
1786202430,R_100,606.15,5
1786202432,R_100,606.27,7
1786202434,R_100,606.32,2
1786202436,R_100,606.26,6
1786202438,R_100,606.22,2
1786202440,R_100,606.16,6
1786202442,R_100,606.25,5
1786202444,R_100,606.1,0
1786202446,R_100,606.22,2
1786202448,R_100,606.32,2
1786202450,R_100,606.34,4
1786202452,R_100,606.37,7
1786202454,R_100,606.36,6
1786202456,R_100,606.21,1
1786202458,R_100,606.4,0
1786202460,R_100,606.68,8
1786202462,R_100,606.7,0
1786202464,R_100,606.61,1
1786202466,R_100,606.84,4
1786202468,R_100,606.84,4
1786202470,R_100,606.9,0
1786202472,R_100,606.92,2
1786202474,R_100,606.83,3
1786202476,R_100,606.93,3
1786202478,R_100,607.1,0
1786202480,R_100,606.89,9
1786202482,R_100,606.89,9
1786202484,R_100,607.07,7
1786202486,R_100,607.11,1
1786202488,R_100,606.87,7
1786202490,R_100,606.79,9
1786202492,R_100,606.87,7
1786202494,R_100,606.87,7
1786202496,R_100,607.0,0
1786202498,R_100,606.99,9
1786202500,R_100,607.21,1
1786202502,R_100,607.08,8
1786202504,R_100,607.19,9
1786202506,R_100,607.13,3
1786202508,R_100,607.23,3
1786202510,R_100,607.08,8
1786202512,R_100,607.23,3
1786202514,R_100,607.6,0
1786202516,R_100,607.59,9
1786202518,R_100,607.42,2
1786202520,R_100,607.56,6
1786202522,R_100,607.21,1
1786202524,R_100,607.21,1
1786202526,R_100,607.08,8
1786202528,R_100,607.07,7
1786202530,R_100,607.25,5
1786202532,R_100,607.16,6
1786202534,R_100,607.23,3
1786202536,R_100,606.99,9
1786202538,R_100,606.74,4
1786202540,R_100,606.8,0
1786202542,R_100,606.65,5
1786202544,R_100,606.44,4
1786202546,R_100,606.17,7
1786202548,R_100,606.44,4
1786202550,R_100,606.41,1
1786202552,R_100,606.35,5
1786202554,R_100,606.25,5
1786202556,R_100,606.3,0
1786202558,R_100,606.19,9
1786202560,R_100,606.25,5
1786202562,R_100,606.02,2
1786202564,R_100,605.96,6
1786202566,R_100,605.83,3
1786202568,R_100,605.73,3
1786202570,R_100,605.5,0
1786202572,R_100,605.52,2
1786202574,R_100,605.59,9
1786202576,R_100,605.6,0
1786202578,R_100,605.39,9
1786202580,R_100,605.35,5
1786202582,R_100,605.26,6
1786202584,R_100,605.27,7
1786202586,R_100,605.21,1
1786202588,R_100,605.5,0
1786202590,R_100,605.45,5
1786202592,R_100,605.58,8
1786202594,R_100,605.74,4
1786202596,R_100,605.59,9
1786202598,R_100,605.56,6
1786202600,R_100,605.77,7
1786202602,R_100,605.99,9
1786202604,R_100,605.95,5
1786202606,R_100,606.18,8
1786202608,R_100,606.31,1
1786202610,R_100,605.99,9
1786202612,R_100,605.87,7
1786202614,R_100,605.93,3
1786202616,R_100,605.7,0
1786202618,R_100,605.72,2
1786202620,R_100,605.79,9
1786202622,R_100,605.91,1
1786202624,R_100,605.93,3
1786202626,R_100,605.82,2
1786202628,R_100,605.68,8
1786202630,R_100,605.81,1
1786202632,R_100,606.05,5
1786202634,R_100,605.88,8
1786202636,R_100,605.96,6
1786202638,R_100,606.16,6
1786202640,R_100,606.28,8
1786202642,R_100,605.93,3
1786202644,R_100,605.84,4
1786202646,R_100,606.02,2
1786202648,R_100,606.0,0
1786202650,R_100,605.94,4
1786202652,R_100,606.01,1
1786202654,R_100,606.14,4
1786202656,R_100,606.07,7
1786202658,R_100,605.89,9
1786202660,R_100,606.08,8
1786202662,R_100,606.07,7
1786202664,R_100,605.96,6
1786202666,R_100,606.21,1
1786202668,R_100,606.34,4
1786202670,R_100,606.59,9
1786202672,R_100,606.52,2
1786202674,R_100,606.59,9
1786202676,R_100,606.49,9
1786202678,R_100,606.59,9
1786202680,R_100,606.64,4
1786202682,R_100,606.41,1
1786202684,R_100,606.15,5
1786202686,R_100,606.34,4
1786202688,R_100,605.97,7
1786202690,R_100,605.77,7
1786202692,R_100,605.82,2
1786202694,R_100,606.0,0
1786202696,R_100,606.06,6
1786202698,R_100,605.77,7
1786202700,R_100,605.51,1
1786202702,R_100,605.54,4
1786202704,R_100,605.54,4
1786202706,R_100,605.53,3
1786202708,R_100,605.65,5
1786202710,R_100,605.74,4
1786202712,R_100,605.77,7
1786202714,R_100,605.76,6
1786202716,R_100,605.62,2
1786202718,R_100,605.7,0
1786202720,R_100,605.71,1
1786202722,R_100,605.68,8
1786202724,R_100,605.82,2
1786202726,R_100,605.88,8
1786202728,R_100,605.76,6
1786202730,R_100,605.93,3
1786202732,R_100,606.0,0
1786202734,R_100,606.11,1
1786202736,R_100,605.92,2
1786202738,R_100,606.09,9
1786202740,R_100,605.93,3
1786202742,R_100,605.77,7
1786202744,R_100,605.72,2
1786202746,R_100,605.41,1
1786202748,R_100,605.46,6
1786202750,R_100,605.74,4
1786202752,R_100,605.75,5
1786202754,R_100,605.6,0
1786202756,R_100,605.75,5
1786202758,R_100,605.53,3
1786202760,R_100,605.61,1
1786202762,R_100,605.44,4
1786202764,R_100,605.49,9
1786202766,R_100,605.29,9
1786202768,R_100,605.12,2
1786202770,R_100,605.27,7
1786202772,R_100,605.1,0
1786202774,R_100,605.01,1
1786202776,R_100,604.74,4
1786202778,R_100,604.8,0
1786202780,R_100,604.87,7
1786202782,R_100,604.82,2
1786202784,R_100,604.8,0
1786202786,R_100,604.79,9
1786202788,R_100,604.83,3
1786202790,R_100,604.73,3
1786202792,R_100,604.71,1
1786202794,R_100,604.63,3
1786202796,R_100,604.6,0
1786202798,R_100,604.66,6
1786202800,R_100,604.82,2
1786202802,R_100,604.84,4
1786202804,R_100,605.04,4
1786202806,R_100,605.15,5
1786202808,R_100,605.31,1
1786202810,R_100,605.28,8
1786202812,R_100,605.23,3
1786202814,R_100,605.36,6
1786202816,R_100,605.38,8
1786202818,R_100,605.39,9
1786202820,R_100,605.54,4
1786202822,R_100,605.36,6
1786202824,R_100,605.31,1
1786202826,R_100,605.32,2
1786202828,R_100,605.22,2
1786202830,R_100,605.19,9
1786202832,R_100,605.07,7
1786202834,R_100,604.91,1
1786202836,R_100,605.02,2
1786202838,R_100,605.02,2
1786202840,R_100,605.13,3
1786202842,R_100,605.28,8
1786202844,R_100,605.14,4
1786202846,R_100,605.2,0
1786202848,R_100,605.5,0
1786202850,R_100,605.66,6
1786202852,R_100,605.78,8
1786202854,R_100,605.81,1
1786202856,R_100,605.86,6
1786202858,R_100,605.73,3
1786202860,R_100,605.68,8
1786202862,R_100,605.89,9
1786202864,R_100,605.93,3
1786202866,R_100,606.16,6
1786202868,R_100,606.16,6
1786202870,R_100,606.05,5
1786202872,R_100,606.03,3
1786202874,R_100,606.06,6
1786202876,R_100,605.92,2
1786202878,R_100,605.84,4
1786202880,R_100,605.49,9
1786202882,R_100,605.49,9
1786202884,R_100,605.42,2
1786202886,R_100,605.19,9
1786202888,R_100,605.18,8
1786202890,R_100,605.18,8
1786202892,R_100,605.09,9
1786202894,R_100,605.21,1
1786202896,R_100,605.02,2
1786202898,R_100,604.87,7
1786202900,R_100,604.66,6
1786202902,R_100,604.81,1
1786202904,R_100,604.83,3
1786202906,R_100,604.88,8
1786202908,R_100,605.11,1
1786202910,R_100,605.05,5
1786202912,R_100,604.92,2
1786202914,R_100,604.87,7
1786202916,R_100,605.17,7
1786202918,R_100,604.94,4
1786202920,R_100,604.77,7
1786202922,R_100,604.62,2
1786202924,R_100,604.66,6
1786202926,R_100,604.56,6
1786202928,R_100,604.69,9
1786202930,R_100,604.96,6
1786202932,R_100,605.14,4
1786202934,R_100,605.05,5
1786202936,R_100,604.94,4
1786202938,R_100,604.98,8
1786202940,R_100,604.82,2
1786202942,R_100,604.97,7
1786202944,R_100,605.18,8
1786202946,R_100,605.11,1
1786202948,R_100,605.59,9
1786202950,R_100,605.51,1
1786202952,R_100,605.34,4
1786202954,R_100,605.23,3
1786202956,R_100,605.2,0
1786202958,R_100,605.4,0
1786202960,R_100,605.42,2
1786202962,R_100,605.54,4
1786202964,R_100,605.59,9
1786202966,R_100,605.39,9
1786202968,R_100,605.26,6
1786202970,R_100,605.2,0
1786202972,R_100,605.1,0
1786202974,R_100,605.02,2
1786202976,R_100,605.05,5
1786202978,R_100,605.02,2
1786202980,R_100,605.16,6
1786202982,R_100,605.39,9
1786202984,R_100,605.39,9
1786202986,R_100,605.43,3
1786202988,R_100,605.48,8
1786202990,R_100,605.51,1
1786202992,R_100,605.56,6
1786202994,R_100,605.58,8
1786202996,R_100,605.48,8
1786202998,R_100,605.36,6
1786203000,R_100,605.27,7
1786203002,R_100,605.16,6
1786203004,R_100,605.12,2
1786203006,R_100,605.0,0
1786203008,R_100,604.85,5
1786203010,R_100,604.89,9
1786203012,R_100,604.58,8
1786203014,R_100,604.53,3
1786203016,R_100,604.33,3
1786203018,R_100,604.27,7
1786203020,R_100,603.9,0
1786203022,R_100,603.84,4
1786203024,R_100,603.96,6
1786203026,R_100,603.85,5
1786203028,R_100,603.6,0
1786203030,R_100,603.48,8
1786203032,R_100,603.28,8
1786203034,R_100,603.4,0
1786203036,R_100,603.18,8
1786203038,R_100,603.15,5
1786203040,R_100,602.97,7
1786203042,R_100,602.99,9
1786203044,R_100,603.02,2
1786203046,R_100,603.0,0
1786203048,R_100,603.15,5
1786203050,R_100,603.09,9
1786203052,R_100,603.23,3
1786203054,R_100,603.21,1
1786203056,R_100,603.2,0
1786203058,R_100,603.27,7
1786203060,R_100,603.54,4
1786203062,R_100,603.36,6
