time,symbol,price,Last digit,price_delta,step_volatility,next_digit,h3_signal,target_digit,correct_prediction
1786226250,R_100,592.41,1,-0.12999999999999545,0.10812030336621731,2,1,3,0
1786226254,R_100,592.24,4,-0.17999999999994998,0.10371435130523265,5,1,3,0
1786226280,R_100,592.77,7,-0.12000000000000455,0.11652848960184685,6,1,3,0
1786226288,R_100,592.89,9,-0.12999999999999545,0.13261891938099835,0,1,3,0
1786226388,R_100,592.65,5,-0.12000000000000455,0.12973905434459226,0,1,3,0
1786226444,R_100,592.43,3,-0.10000000000002274,0.12543701385333403,3,1,3,1
1786226452,R_100,592.12,2,-0.2699999999999818,0.11298475806742853,9,1,3,0
1786226480,R_100,592.01,1,-0.19000000000005457,0.13208162459463235,3,1,3,1
1786226482,R_100,591.83,3,-0.17999999999994998,0.11425604773683619,0,1,3,0
1786226492,R_100,591.78,8,-0.2400000000000091,0.12649110640674047,7,1,3,0
1786226504,R_100,591.9,0,-0.10000000000002274,0.10862780491200155,8,1,3,0
1786226508,R_100,591.85,5,-0.12999999999999545,0.11529671865813604,1,1,3,0
1786226510,R_100,591.71,1,-0.13999999999998636,0.1211472932700792,2,1,3,0
1786226516,R_100,591.48,8,-0.14999999999997726,0.10480139948174022,6,1,3,0
1786226534,R_100,591.7,0,-0.16999999999995907,0.1234728940114136,2,1,3,0
1786226540,R_100,591.62,2,-0.20000000000004547,0.11883228143528095,9,1,3,0
1786226544,R_100,591.53,3,-0.16000000000008185,0.10480139948177099,1,1,3,0
1786226546,R_100,591.31,1,-0.22000000000002728,0.11820885471629602,6,1,3,0
1786226548,R_100,591.16,6,-0.14999999999997726,0.11796892246126339,0,1,3,0
1786226556,R_100,591.09,9,-0.10000000000002274,0.11709919821343845,2,1,3,0
1786226564,R_100,591.04,4,-0.12000000000000455,0.10257246760760626,7,1,3,0
1786226610,R_100,590.97,7,-0.10000000000002274,0.10870960296944021,4,1,3,0
1786226614,R_100,590.94,4,-0.1999999999999318,0.13508844839170897,4,1,3,0
1786226616,R_100,590.84,4,-0.10000000000002274,0.13074147518413445,5,1,3,0
1786226644,R_100,591.08,8,-0.12000000000000455,0.12311241475442986,4,1,3,0
1786226656,R_100,591.13,3,-0.22000000000002728,0.13045220495561202,4,1,3,0
1786226682,R_100,591.19,9,-0.25,0.14407174138832737,0,1,3,0
1786226686,R_100,590.91,1,-0.19000000000005457,0.14312387796745843,2,1,3,0
1786226722,R_100,590.36,6,-0.12999999999999545,0.12559193180028003,1,1,3,0
1786226736,R_100,590.58,8,-0.13999999999998636,0.1058562967213472,1,1,3,0
1786226738,R_100,590.31,1,-0.2700000000000955,0.13687382673269877,0,1,3,0
1786226776,R_100,590.4,0,-0.2300000000000182,0.11662380164917509,6,1,3,0
1786226788,R_100,590.55,5,-0.10000000000002274,0.12099586769801991,4,1,3,0
1786226790,R_100,590.44,4,-0.10999999999989996,0.12573782247197784,6,1,3,0
1786226816,R_100,589.57,7,-0.12000000000000455,0.0891004426975129,3,1,3,1
1786226818,R_100,589.43,3,-0.14000000000010004,0.09512564790263014,0,1,3,0
1786226844,R_100,590.77,7,-0.12000000000000455,0.1312376978361659,0,1,3,0
1786226888,R_100,590.28,8,-0.38999999999998636,0.14159802258505313,3,1,3,1
1786226918,R_100,590.79,9,-0.18000000000006366,0.13428411008837557,8,1,3,0
1786226920,R_100,590.68,8,-0.11000000000001364,0.1374206841943728,2,1,3,0
1786226922,R_100,590.52,2,-0.15999999999996817,0.11845768114490245,0,1,3,0
1786226948,R_100,590.58,8,-0.25,0.10213825053438375,0,1,3,0
1786226950,R_100,590.4,0,-0.18000000000006366,0.11127543404645242,8,1,3,0
1786226970,R_100,590.84,4,-0.12000000000000455,0.12321616055625938,4,1,3,0
1786227048,R_100,590.27,7,-0.13999999999998636,0.10340857475727917,2,1,3,0
1786227058,R_100,590.35,5,-0.16999999999995907,0.11757267256181345,0,1,3,0
1786227130,R_100,592.9,0,-0.10000000000002274,0.12018966492819813,9,1,3,0
1786227134,R_100,592.97,7,-0.12000000000000455,0.12561404733902667,3,1,3,1
1786227140,R_100,593.02,2,-0.13999999999998636,0.11047372739454771,2,1,3,0
1786227142,R_100,592.92,2,-0.10000000000002274,0.11520030864156569,5,1,3,0
1786227152,R_100,592.8,0,-0.2700000000000955,0.1383594352884467,1,1,3,0
1786227172,R_100,592.93,3,-0.17000000000007276,0.12684636376343286,6,1,3,0
1786227216,R_100,592.68,8,-0.21000000000003638,0.1322833658813092,3,1,3,1
1786227224,R_100,592.62,2,-0.22000000000002728,0.13444949485464855,4,1,3,0
1786227288,R_100,592.0,0,-0.10000000000002274,0.14109098719148302,3,1,3,1
1786227294,R_100,592.14,4,-0.12000000000000455,0.12890995996346266,1,1,3,0
1786227348,R_100,592.17,7,-0.19000000000005457,0.1283441553878636,1,1,3,0
1786227382,R_100,591.61,1,-0.22000000000002728,0.14492910144081295,3,1,3,1
1786227412,R_100,591.8,0,-0.11000000000001364,0.10170217958988804,0,1,3,0
1786227430,R_100,591.41,1,-0.2900000000000773,0.10022197585585377,4,1,3,0
1786227434,R_100,591.17,7,-0.17000000000007276,0.10403525043629067,9,1,3,0
1786227436,R_100,590.99,9,-0.17999999999994998,0.1001165986904209,5,1,3,0
1786227538,R_100,591.75,5,-0.2400000000000091,0.1287072474865257,2,1,3,0
1786227540,R_100,591.62,2,-0.12999999999999545,0.13961852790133344,8,1,3,0
1786227602,R_100,591.26,6,-0.13999999999998636,0.13819872969347013,4,1,3,0
1786227622,R_100,591.5,0,-0.12999999999999545,0.13688600285556832,8,1,3,0
1786227624,R_100,591.38,8,-0.12000000000000455,0.10946333734278847,6,1,3,0
1786227638,R_100,591.76,6,-0.16999999999995907,0.14231811003676598,9,1,3,0
1786227642,R_100,591.79,9,-0.10000000000002274,0.14263005760823008,0,1,3,0
1786227660,R_100,592.22,2,-0.10000000000002274,0.12365273955717798,7,1,3,0
1786227668,R_100,592.23,3,-0.22000000000002728,0.13990472948879668,5,1,3,0
1786227676,R_100,592.09,9,-0.25,0.14408330923463494,8,1,3,0
1786227684,R_100,592.12,2,-0.16999999999995907,0.1370523014521565,9,1,3,0
1786227700,R_100,592.32,2,-0.2299999999999045,0.13603921003394084,8,1,3,0
1786227726,R_100,592.37,7,-0.13999999999998636,0.13097921802925858,8,1,3,0
1786227746,R_100,592.68,8,-0.12000000000000455,0.11779926428744442,0,1,3,0
1786227794,R_100,592.49,9,-0.2799999999999727,0.13442883288605972,9,1,3,0
1786227826,R_100,592.27,7,-0.17000000000007276,0.11954078801814444,6,1,3,0
1786227878,R_100,593.72,2,-0.2599999999999909,0.12978614889288928,2,1,3,0
1786227936,R_100,594.48,8,-0.22000000000002728,0.1376347824255574,5,1,3,0
1786227966,R_100,594.4,0,-0.11000000000001364,0.12695143428361846,1,1,3,0
1786227970,R_100,594.28,8,-0.12999999999999545,0.11936870984010457,7,1,3,0
1786227972,R_100,594.17,7,-0.11000000000001364,0.12156845351032122,4,1,3,0
1786227974,R_100,593.84,4,-0.32999999999992724,0.14118939211017717,6,1,3,0
1786228018,R_100,593.39,9,-0.16999999999995907,0.14120513053317438,2,1,3,0
1786228100,R_100,593.96,6,-0.17999999999994998,0.11673807338557457,0,1,3,0
1786228108,R_100,593.94,4,-0.11999999999989086,0.13184165586875882,4,1,3,0
1786228168,R_100,592.76,6,-0.18000000000006366,0.10198583779680677,8,1,3,0
1786228172,R_100,592.65,5,-0.2300000000000182,0.13070747662031684,5,1,3,0
1786228174,R_100,592.55,5,-0.10000000000002274,0.1313561739868048,7,1,3,0
1786228176,R_100,592.37,7,-0.17999999999994998,0.10549354903922745,9,1,3,0
1786228182,R_100,592.44,4,-0.15999999999996817,0.13704824778969327,9,1,3,0
1786228184,R_100,592.29,9,-0.15000000000009095,0.1404002215889528,2,1,3,0
1786228236,R_100,591.59,9,-0.10000000000002274,0.13656500283746417,7,1,3,0
1786228238,R_100,591.47,7,-0.12000000000000455,0.13118688958884825,2,1,3,0
1786228246,R_100,591.39,9,-0.15999999999996817,0.11140017953304607,7,1,3,0
1786228258,R_100,591.13,3,-0.17999999999994998,0.08167687011087581,8,1,3,0
1786228286,R_100,591.67,7,-0.12999999999999545,0.11957796155178295,8,1,3,0
1786228294,R_100,591.51,1,-0.19000000000005457,0.12899612397276797,7,1,3,0
1786228302,R_100,591.58,8,-0.12999999999999545,0.1314407344268297,2,1,3,0
1786228314,R_100,591.49,9,-0.12000000000000455,0.11525816432880305,7,1,3,0
1786228362,R_100,591.2,0,-0.12000000000000455,0.1377437233899817,5,1,3,0
1786228402,R_100,590.45,5,-0.2799999999999727,0.12875903420296242,2,1,3,0
1786228404,R_100,590.22,2,-0.2300000000000182,0.13737620689993663,1,1,3,0
1786228426,R_100,590.03,3,-0.14999999999997726,0.11545080722493965,8,1,3,0
1786228430,R_100,589.98,8,-0.10000000000002274,0.11080012033688805,0,1,3,0
1786228434,R_100,589.76,6,-0.13999999999998636,0.09935346552140162,9,1,3,0
1786228438,R_100,589.64,4,-0.14999999999997726,0.09988882709181465,6,1,3,0
1786228452,R_100,589.52,2,-0.19000000000005457,0.10315037566582036,2,1,3,0
1786228454,R_100,589.32,2,-0.1999999999999318,0.1111755368774885,5,1,3,0
1786228466,R_100,589.43,3,-0.17000000000007276,0.1293788579671816,3,1,3,1
1786228470,R_100,589.28,8,-0.14999999999997726,0.1309834595155744,7,1,3,0
1786228508,R_100,589.39,9,-0.12000000000000455,0.11333823518810418,1,1,3,0
1786228520,R_100,589.36,6,-0.21000000000003638,0.1396980871578598,3,1,3,1
1786228552,R_100,589.62,2,-0.11000000000001364,0.09915756260730749,1,1,3,0
1786228556,R_100,589.58,8,-0.12999999999999545,0.07586537784493894,9,1,3,0
1786228572,R_100,589.71,1,-0.13999999999998636,0.1264427846014614,8,1,3,0
1786228584,R_100,589.6,0,-0.2599999999999909,0.1174544829095957,7,1,3,0
1786228594,R_100,589.51,1,-0.2699999999999818,0.14134669748136985,9,1,3,0
1786228624,R_100,590.38,8,-0.16999999999995907,0.09643074659509687,0,1,3,0
1786228626,R_100,590.2,0,-0.17999999999994998,0.1181383369895795,1,1,3,0
1786228630,R_100,590.31,1,-0.10000000000002274,0.13880441875769395,5,1,3,0
1786228682,R_100,590.16,6,-0.17000000000007276,0.08385834616914059,2,1,3,0
1786228684,R_100,590.02,2,-0.13999999999998636,0.09300537618869577,8,1,3,0
1786228690,R_100,589.91,1,-0.13999999999998636,0.1026320287889471,2,1,3,0
1786228696,R_100,589.64,4,-0.22000000000002728,0.10629623177183596,4,1,3,0
1786228718,R_100,588.65,5,-0.18000000000006366,0.12862088995700127,1,1,3,0
1786228726,R_100,588.66,6,-0.11000000000001364,0.12532624093409256,0,1,3,0
1786228740,R_100,588.99,9,-0.16999999999995907,0.14257941257029447,1,1,3,0
1786228752,R_100,588.98,8,-0.21000000000003638,0.13795732029226312,7,1,3,0
1786228818,R_100,587.35,5,-0.14999999999997726,0.1288237383231456,1,1,3,0
1786228868,R_100,587.25,5,-0.16999999999995907,0.12302212989717555,3,1,3,1
1786228960,R_100,586.64,4,-0.12999999999999545,0.14030126316055605,2,1,3,0
1786228968,R_100,586.81,1,-0.12000000000000455,0.13636552187247755,4,1,3,0
1786228972,R_100,586.74,4,-0.20000000000004547,0.12840906856173503,0,1,3,0
1786228998,R_100,586.04,4,-0.20000000000004547,0.10772392698211487,2,1,3,0
1786229010,R_100,586.36,6,-0.12999999999999545,0.127980033164928,9,1,3,0
1786229014,R_100,586.27,7,-0.12000000000000455,0.12127104628340196,5,1,3,0
1786229078,R_100,585.3,0,-0.16000000000008185,0.13316656236961333,4,1,3,0
1786229080,R_100,585.14,4,-0.15999999999996817,0.13541705128152756,3,1,3,1
1786229084,R_100,584.64,4,-0.19000000000005457,0.11713714658942452,5,1,3,0
1786229086,R_100,584.25,5,-0.38999999999998636,0.14306564149989937,8,1,3,0
1786229120,R_100,585.13,3,-0.2300000000000182,0.1379412113104204,8,1,3,0
1786229124,R_100,585.13,3,-0.14999999999997726,0.13706851490323665,5,1,3,0
1786229138,R_100,584.96,6,-0.11000000000001364,0.13474255287603817,1,1,3,0
1786229170,R_100,586.23,3,-0.12999999999999545,0.09960477453973066,8,1,3,0
1786229174,R_100,586.01,1,-0.16999999999995907,0.1287935471123341,1,1,3,0
1786229204,R_100,585.18,8,-0.16000000000008185,0.143561833368087,2,1,3,0
1786229208,R_100,584.89,9,-0.2300000000000182,0.1283225103661551,6,1,3,0
1786229228,R_100,584.6,0,-0.17999999999994998,0.14448760039069064,0,1,3,0
1786229234,R_100,584.4,0,-0.2400000000000091,0.12758004023617533,3,1,3,1
1786229254,R_100,584.57,7,-0.2299999999999045,0.12383232390794015,8,1,3,0
1786229258,R_100,584.41,1,-0.17000000000007276,0.13081369279330926,6,1,3,0
1786229284,R_100,583.65,5,-0.13999999999998636,0.10200762498734589,6,1,3,0
1786229290,R_100,583.7,0,-0.10999999999989996,0.11477514248883429,4,1,3,0
1786229296,R_100,583.72,2,-0.11000000000001364,0.13281566172706583,1,1,3,0
1786229308,R_100,582.78,8,-0.14999999999997726,0.14507086390989593,7,1,3,0
1786229356,R_100,582.17,7,-0.15000000000009095,0.10435516278557327,9,1,3,0
1786229364,R_100,582.04,4,-0.15000000000009095,0.10263744172790623,8,1,3,0
1786229366,R_100,581.78,8,-0.2599999999999909,0.11981930840507901,3,1,3,1
1786229392,R_100,582.19,9,-0.1999999999999318,0.13666260156556953,0,1,3,0
1786229448,R_100,582.45,5,-0.2599999999999909,0.11266469426281997,3,1,3,1
1786229506,R_100,582.98,8,-0.17999999999994998,0.1272093637363877,4,1,3,0
1786229510,R_100,582.9,0,-0.13999999999998636,0.11644741302405086,2,1,3,0
1786229516,R_100,582.73,3,-0.2599999999999909,0.11019679366175181,9,1,3,0
1786229520,R_100,582.79,9,-0.10000000000002274,0.13042239071568995,8,1,3,0
1786229538,R_100,582.56,6,-0.10000000000002274,0.11907513967613476,8,1,3,0
1786229542,R_100,582.11,1,-0.37000000000000455,0.13333749993489272,2,1,3,0
1786229544,R_100,581.92,2,-0.19000000000005457,0.13644697789902765,5,1,3,0
1786229548,R_100,581.72,2,-0.2300000000000182,0.12973905434457608,6,1,3,0
1786229554,R_100,581.46,6,-0.2400000000000091,0.13866025626210418,4,1,3,0
1786229556,R_100,581.34,4,-0.12000000000000455,0.12743625857662033,4,1,3,0
1786229564,R_100,581.25,5,-0.21000000000003638,0.12570247058478395,2,1,3,0
1786229578,R_100,581.42,2,-0.19000000000005457,0.14195460933382878,3,1,3,1
1786229602,R_100,581.39,9,-0.10000000000002274,0.07589466384405903,2,1,3,0
1786229614,R_100,581.81,1,-0.2300000000000182,0.13990472948881627,1,1,3,0
1786229662,R_100,582.68,8,-0.12000000000000455,0.12946041866147243,2,1,3,0
1786229672,R_100,582.11,1,-0.36000000000001364,0.1410122138130099,1,1,3,0
1786229682,R_100,581.89,9,-0.2300000000000182,0.1277541040871654,5,1,3,0
1786229684,R_100,581.75,5,-0.13999999999998636,0.12893150636417808,1,1,3,0
1786229686,R_100,581.51,1,-0.2400000000000091,0.13737216279550424,4,1,3,0
1786229706,R_100,581.42,2,-0.11000000000001364,0.13337082806138922,1,1,3,0
1786229710,R_100,581.41,1,-0.10000000000002274,0.10469001862642872,9,1,3,0
1786229722,R_100,581.76,6,-0.11000000000001364,0.1306224414954191,0,1,3,0
1786229728,R_100,581.74,4,-0.12999999999999545,0.13199747472332532,3,1,3,1
1786229736,R_100,581.49,9,-0.22000000000002728,0.12605554331327204,1,1,3,0
1786229754,R_100,581.69,9,-0.17999999999994998,0.12452576707921272,3,1,3,1
1786229870,R_100,581.49,9,-0.2799999999999727,0.1432014897501454,8,1,3,0
1786229912,R_100,580.92,2,-0.25,0.11614645926589282,9,1,3,0
1786229936,R_100,581.3,0,-0.15000000000009095,0.14236494574780525,8,1,3,0
1786229962,R_100,580.57,7,-0.2199999999999136,0.10422198531124625,3,1,3,1
1786229964,R_100,580.43,3,-0.14000000000010004,0.10165846961488312,7,1,3,0
1786229966,R_100,580.27,7,-0.15999999999996817,0.10165846961488312,6,1,3,0
1786229970,R_100,580.15,5,-0.11000000000001364,0.09807026959162546,4,1,3,0
1786229984,R_100,580.36,6,-0.13999999999998636,0.11528226229563535,2,1,3,0
1786229986,R_100,580.12,2,-0.2400000000000091,0.12903487900564428,1,1,3,0
1786230020,R_100,580.6,0,-0.11000000000001364,0.11560949595755333,7,1,3,0
1786230026,R_100,580.69,9,-0.2399999999998954,0.13896842167275447,6,1,3,0
1786230042,R_100,580.33,3,-0.2099999999999227,0.1381786283522968,1,1,3,0
1786230044,R_100,580.21,1,-0.12000000000000455,0.11933147112137224,8,1,3,0
1786230048,R_100,580.03,3,-0.14999999999997726,0.09866328823042567,4,1,3,0
1786230060,R_100,580.06,6,-0.11000000000001364,0.1187714892836821,5,1,3,0
1786230062,R_100,579.75,5,-0.30999999999994543,0.13677231688709282,7,1,3,0
1786230108,R_100,580.09,9,-0.2099999999999227,0.1406966792627282,0,1,3,0
1786230118,R_100,579.91,1,-0.13999999999998636,0.1438981121025246,0,1,3,0
1786230158,R_100,580.19,9,-0.14999999999997726,0.12011105971839639,9,1,3,0
1786230160,R_100,579.99,9,-0.20000000000004547,0.12386820953474204,1,1,3,0
1786230170,R_100,580.26,6,-0.13999999999998636,0.13160969231449046,0,1,3,0
1786230198,R_100,580.59,9,-0.12999999999999545,0.13376596477927846,4,1,3,0
1786230204,R_100,580.74,4,-0.10000000000002274,0.13636552187248632,9,1,3,0
1786230212,R_100,580.57,7,-0.13999999999998636,0.12758004023619252,8,1,3,0
1786230214,R_100,580.28,8,-0.2900000000000773,0.14517805160102862,9,1,3,0
1786230220,R_100,580.31,1,-0.10000000000002274,0.14071642090075998,2,1,3,0
1786230268,R_100,581.1,0,-0.16999999999995907,0.13406466101597567,8,1,3,0
1786230314,R_100,582.47,7,-0.15999999999996817,0.07445356494710222,9,1,3,0
1786230318,R_100,582.18,8,-0.21000000000003638,0.10360180178613729,8,1,3,0
1786230324,R_100,582.03,3,-0.18000000000006366,0.11867790208983288,5,1,3,0
1786230338,R_100,582.55,5,-0.14000000000010004,0.14491760110875204,2,1,3,0
1786230356,R_100,582.0,0,-0.10000000000002274,0.13403565031570777,5,1,3,0
1786230378,R_100,581.86,6,-0.1999999999999318,0.13779614572903148,4,1,3,0
1786230398,R_100,582.15,5,-0.12000000000000455,0.14387108426951342,6,1,3,0
1786230410,R_100,582.16,6,-0.12000000000000455,0.13456101466124842,6,1,3,0
1786230418,R_100,582.12,2,-0.11000000000001364,0.12517099415509303,4,1,3,0
1786230472,R_100,582.02,2,-0.13999999999998636,0.09877584050094528,6,1,3,0
1786230478,R_100,582.09,9,-0.1999999999999318,0.12065101187583392,0,1,3,0
1786230480,R_100,581.9,0,-0.19000000000005457,0.13884043599277743,0,1,3,0
1786230482,R_100,581.8,0,-0.10000000000002274,0.14027354229028477,9,1,3,0
1786230496,R_100,581.44,4,-0.13999999999998636,0.12912095965497253,7,1,3,0
1786230506,R_100,581.37,7,-0.20000000000004547,0.13785660827265617,1,1,3,0
1786230508,R_100,581.21,1,-0.15999999999996817,0.12258330500791022,2,1,3,0
1786230514,R_100,581.34,4,-0.14999999999997726,0.14315492772981311,5,1,3,0
1786230556,R_100,581.74,4,-0.14999999999997726,0.13278637815009134,2,1,3,0
1786230568,R_100,581.9,0,-0.12000000000000455,0.11076000080255452,2,1,3,0
1786230592,R_100,582.63,3,-0.12999999999999545,0.1254148670967376,9,1,3,0
1786230618,R_100,582.75,5,-0.14999999999997726,0.0859198593005222,8,1,3,0
1786230648,R_100,581.91,1,-0.12999999999999545,0.12734903917103643,4,1,3,0
1786230654,R_100,581.56,6,-0.2400000000000091,0.10156552345928783,7,1,3,0
1786230662,R_100,581.27,7,-0.2300000000000182,0.09073159439921942,5,1,3,0
1786230680,R_100,581.56,6,-0.13000000000010914,0.1298888413649018,1,1,3,0
1786230684,R_100,581.34,4,-0.16999999999995907,0.1038642276136383,0,1,3,0
1786230712,R_100,580.97,7,-0.2999999999999545,0.1323673340031948,9,1,3,0
1786230726,R_100,580.73,3,-0.14999999999997726,0.14522396496446946,4,1,3,0
1786230738,R_100,580.14,4,-0.10000000000002274,0.13930382462644691,3,1,3,1
1786230792,R_100,581.74,4,-0.13999999999998636,0.10306955580255485,3,1,3,1
1786230794,R_100,581.63,3,-0.11000000000001364,0.11175866856760178,0,1,3,0
1786230796,R_100,581.5,0,-0.12999999999999545,0.11735984548956875,9,1,3,0
1786230816,R_100,582.4,0,-0.15999999999996817,0.13872434697791391,4,1,3,0
1786230850,R_100,582.27,7,-0.2599999999999909,0.13656500283749906,9,1,3,0
1786230866,R_100,582.27,7,-0.11000000000001364,0.12948187346326145,1,1,3,0
1786230872,R_100,582.53,3,-0.11000000000001364,0.13309979547527148,0,1,3,0
1786230952,R_100,582.45,5,-0.30999999999994543,0.11936870984007353,5,1,3,0
1786230954,R_100,582.35,5,-0.10000000000002274,0.11224972160320004,3,1,3,1
1786231020,R_100,582.51,1,-0.11000000000001364,0.13984515246037899,4,1,3,0
1786231026,R_100,582.4,0,-0.15999999999996817,0.1187153458207298,0,1,3,0
1786231032,R_100,582.18,8,-0.18000000000006366,0.10785278031753992,2,1,3,0
1786231056,R_100,582.7,0,-0.14999999999997726,0.13816656614389985,3,1,3,1
1786231078,R_100,583.26,6,-0.19000000000005457,0.13752171545697173,6,1,3,0
1786231080,R_100,583.16,6,-0.10000000000002274,0.14169215456994094,6,1,3,0
1786231084,R_100,583.14,4,-0.12000000000000455,0.13021776632499604,2,1,3,0
1786231106,R_100,582.55,5,-0.20000000000004547,0.1352405264704515,5,1,3,0
1786231162,R_100,582.11,1,-0.12000000000000455,0.13333333333331854,1,1,3,0
1786231164,R_100,582.01,1,-0.10000000000002274,0.1383273091057608,4,1,3,0
1786231180,R_100,582.11,1,-0.16999999999995907,0.12968337510173994,0,1,3,0
1786231182,R_100,581.9,0,-0.21000000000003638,0.14066903631496167,2,1,3,0
1786231188,R_100,581.66,6,-0.11000000000001364,0.14239616099693891,3,1,3,1
1786231190,R_100,581.53,3,-0.12999999999999545,0.14298407059684576,2,1,3,0
1786231202,R_100,581.73,3,-0.11000000000001364,0.1275451989601154,6,1,3,0
1786231208,R_100,581.79,9,-0.18000000000006366,0.14376292212452035,4,1,3,0
1786231244,R_100,583.12,2,-0.15999999999996817,0.13475904422339302,7,1,3,0
1786231248,R_100,582.96,6,-0.11000000000001364,0.12576874722195172,9,1,3,0
1786231258,R_100,583.18,8,-0.14000000000010004,0.13630439790735985,3,1,3,1
1786231260,R_100,583.03,3,-0.14999999999997726,0.14329844536645533,6,1,3,0
1786231276,R_100,583.27,7,-0.14999999999997726,0.12103718436909942,6,1,3,0
1786231296,R_100,583.56,6,-0.13000000000010914,0.13916017948953702,1,1,3,0
1786231300,R_100,583.52,2,-0.19000000000005457,0.14281300905577476,8,1,3,0
1786231326,R_100,584.4,0,-0.11000000000001364,0.14368174708170556,4,1,3,0
1786231344,R_100,584.28,8,-0.10000000000002274,0.14103191128253376,5,1,3,0
1786231348,R_100,584.12,2,-0.12999999999999545,0.1302817459713296,9,1,3,0
1786231350,R_100,583.89,9,-0.2300000000000182,0.13209844813624713,2,1,3,0
1786231352,R_100,583.72,2,-0.16999999999995907,0.10812030336622953,7,1,3,0
1786231354,R_100,583.47,7,-0.25,0.11644741302409872,2,1,3,0
1786231380,R_100,583.74,4,-0.12999999999999545,0.10885260166337919,2,1,3,0
1786231394,R_100,584.06,6,-0.2400000000000091,0.14296852800528867,9,1,3,0
1786231404,R_100,583.87,7,-0.10000000000002274,0.12505998560692005,0,1,3,0
1786231410,R_100,583.6,0,-0.12000000000000455,0.08310635755865382,0,1,3,0
1786231412,R_100,583.5,0,-0.10000000000002274,0.08137703743823377,3,1,3,1
1786231416,R_100,583.31,1,-0.22000000000002728,0.07714344503008908,5,1,3,0
1786231420,R_100,583.31,1,-0.2400000000000091,0.13428411008836363,8,1,3,0
1786231444,R_100,583.09,9,-0.15999999999996817,0.07242620765685003,3,1,3,1
1786231456,R_100,583.23,3,-0.11000000000001364,0.10780641085864244,4,1,3,0
1786231462,R_100,583.2,0,-0.16999999999995907,0.1256317369669505,2,1,3,0
1786231472,R_100,582.95,5,-0.34999999999990905,0.14323252268792733,7,1,3,0
1786231478,R_100,582.77,7,-0.17000000000007276,0.14337596265295524,9,1,3,0
1786231524,R_100,583.03,3,-0.10000000000002274,0.12991022541227865,0,1,3,0
1786231526,R_100,582.9,0,-0.12999999999999545,0.12728358539541804,9,1,3,0
1786231546,R_100,583.22,2,-0.1999999999999318,0.12016655108638989,1,1,3,0
1786231572,R_100,582.34,4,-0.12999999999999545,0.12534840334933306,4,1,3,0
1786231582,R_100,582.26,6,-0.15999999999996817,0.12229290885230544,6,1,3,0
1786231586,R_100,582.15,5,-0.11000000000001364,0.11222992272809935,9,1,3,0
1786231598,R_100,581.5,0,-0.12000000000000455,0.11527744310527366,0,1,3,0
1786231638,R_100,581.33,3,-0.12999999999999545,0.08353309390760254,6,1,3,0
1786231644,R_100,581.16,6,-0.12999999999999545,0.07223418704308439,3,1,3,1
1786231652,R_100,580.99,9,-0.2300000000000182,0.09143303560530766,5,1,3,0
1786231754,R_100,581.53,3,-0.2400000000000091,0.14110673659010364,4,1,3,0
1786231768,R_100,580.95,5,-0.13999999999998636,0.10381607668264352,4,1,3,0
1786231772,R_100,581.12,2,-0.12000000000000455,0.14230249470756404,4,1,3,0
1786231778,R_100,581.04,4,-0.12000000000000455,0.14071642090071831,9,1,3,0
1786231782,R_100,580.84,4,-0.14999999999997726,0.1378243648835451,9,1,3,0
1786231798,R_100,581.12,2,-0.12999999999999545,0.12497110777207217,3,1,3,1
1786231804,R_100,581.1,0,-0.2300000000000182,0.11957796155183906,3,1,3,1
1786231892,R_100,580.76,6,-0.13999999999998636,0.09118966803072177,7,1,3,0
1786231902,R_100,580.9,0,-0.10000000000002274,0.10801748829600184,3,1,3,1
1786231920,R_100,581.68,8,-0.20000000000004547,0.12778454088384453,8,1,3,0
1786231926,R_100,581.85,5,-0.13999999999998636,0.1392838827718628,7,1,3,0
1786231940,R_100,581.3,0,-0.2599999999999909,0.13942740046346802,5,1,3,0
1786231946,R_100,581.43,3,-0.12000000000000455,0.12778454088381605,2,1,3,0
1786231948,R_100,581.22,2,-0.2099999999999227,0.13826303434635856,5,1,3,0
1786231968,R_100,581.16,6,-0.12000000000000455,0.13099618315048164,0,1,3,0
1786231974,R_100,580.72,2,-0.17999999999994998,0.14218923228493258,2,1,3,0
1786231976,R_100,580.62,2,-0.10000000000002274,0.1324302751555598,8,1,3,0
1786231998,R_100,580.77,7,-0.11000000000001364,0.13091557924437003,0,1,3,0
1786232002,R_100,580.69,9,-0.10999999999989996,0.12068784344561678,8,1,3,0
1786232006,R_100,580.41,1,-0.2699999999999818,0.11315672514012394,6,1,3,0
1786232010,R_100,580.15,5,-0.21000000000003638,0.11255122290661078,4,1,3,0
1786232016,R_100,580.0,0,-0.10000000000002274,0.09366607354496878,1,1,3,0
1786232024,R_100,579.78,8,-0.13999999999998636,0.09140872800535188,8,1,3,0
1786232038,R_100,579.96,6,-0.14999999999997726,0.09606132300659855,0,1,3,0
1786232044,R_100,579.73,3,-0.2599999999999909,0.11900046685248865,0,1,3,0
1786232050,R_100,579.76,6,-0.11000000000001364,0.1267368226768322,4,1,3,0
1786232056,R_100,579.85,5,-0.11000000000001364,0.13817862835233619,1,1,3,0
1786232066,R_100,580.1,0,-0.12999999999999545,0.13408123574079756,0,1,3,0
1786232078,R_100,579.65,5,-0.17000000000007276,0.12971764207953654,5,1,3,0
